Price,Adj Close,Close,High,Low,Open,Volume,RSI,MACD,SMA20,SMA50,Return_20D,Volatility
Ticker,AMZN,,AMZN,AMZN,AMZN,AMZN,,,,,,
Date,,,,,,,,,,,,
2018-01-30,71.89099884033203,71.89099884033203,71.9625015258789,69.5999984741211,70.15850067138672,117438000,94.16717677502915,,65.09584980010986,,,3.6229385687872635
2018-01-31,72.54450225830078,72.54450225830078,73.62899780273438,72.50199890136719,72.56500244140625,128494000,94.6142211166922,,65.75054988861083,,0.2202504884311376,3.7305834457163556
2018-02-01,69.5,69.5,72.99400329589844,69.25700378417969,72.25,182276000,68.33693960128073,,66.21504993438721,,0.154293324311362,3.5797182419088145
2018-02-02,71.49749755859375,71.49749755859375,74.9000015258789,70.69999694824219,73.86949920654297,222514000,73.53109191861498,,66.76594982147216,,0.1821773952340362,3.4974515171241762
2018-02-05,69.5,69.5,72.9489974975586,66.03600311279297,70.13099670410156,229900000,62.491188813359294,,67.16809978485108,,0.13087197832182862,3.3123911959546235
2018-02-06,72.14199829101562,72.14199829101562,72.19950103759766,67.5895004272461,68.072998046875,221336000,69.09950283362264,,67.65802478790283,,0.1571695580008876,3.285767788827065
2018-02-07,70.83899688720703,70.83899688720703,73.04949951171875,70.75749969482422,72.44999694824219,143254000,63.1868657792983,2.5435943341581293,68.06822471618652,,0.13098106147555177,3.1342894625937574
2018-02-08,67.5250015258789,67.5250015258789,71.6875,67.49700164794922,71.48400115966797,171572000,51.189657068416835,2.1735638268412885,68.3086498260498,,0.07667044954264268,2.8759408566921767
2018-02-09,66.9800033569336,66.9800033569336,69.17500305175781,63.29650115966797,68.67449951171875,282830000,49.52432889337729,1.8154082896619173,68.46595001220703,,0.04928413919216901,2.69890446134732
2018-02-12,69.3115005493164,69.3115005493164,69.69049835205078,67.20050048828125,68.2334976196289,134778000,56.103511320996816,1.7001020660258632,68.66852493286133,,0.06208241312386753,2.595682067303455
2018-02-13,70.72550201416016,70.72550201416016,70.98600006103516,69.17649841308594,69.29650115966797,118358000,59.54730359867332,1.7031858872555006,68.94265022277833,,0.0840320971802706,2.5027117579702476
2018-02-14,72.55249786376953,72.55249786376953,72.60299682617188,70.16799926757812,70.3125,119184000,63.528661771915715,1.8319357193871184,69.3327751159668,,0.1205018975099541,2.4215750874723514
2018-02-15,73.08799743652344,73.08799743652344,73.4469985961914,71.84200286865234,73.34449768066406,113054000,64.6275540397026,1.9546492492895453,69.75387496948242,,0.13023841002408942,2.2963689709064563
2018-02-16,72.43450164794922,72.43450164794922,73.29000091552734,72.3280029296875,72.86849975585938,89452000,62.165916495120705,1.9763864049759547,70.1391502380371,,0.11904255919767648,2.0411620970571343
2018-02-20,73.4175033569336,73.4175033569336,74.4384994506836,72.32450103759766,72.32450103759766,129984000,64.36470238322286,2.049310108809067,70.49175033569335,,0.10626005686623641,1.962559398947557
2018-02-21,74.14600372314453,74.14600372314453,75.17449951171875,73.94599914550781,74.25,126088000,65.94431129499372,2.1412040927770875,70.79270057678222,,0.08834977202638172,2.0407847563707833
2018-02-22,74.26699829101562,74.26699829101562,75.12699890136719,73.78800201416016,74.76799774169922,97162000,66.21219723307004,2.1984516059408747,71.11227531433106,,0.09416496994687162,2.0602681457216034
2018-02-23,75.0,75.0,75.0,74.32499694824219,74.76699829101562,88362000,67.86153346082631,2.276723137416198,71.41740036010742,,0.08857362018388071,2.164261578524141
2018-02-26,76.09750366210938,76.09750366210938,76.14199829101562,75.3499984741211,75.45999908447266,99100000,70.20659909747044,2.3996515737270556,71.71715049743652,,0.08551767295443469,2.377237880804617
2018-02-27,75.5989990234375,75.5989990234375,76.33899688720703,75.3604965209961,76.2249984741211,96176000,67.78710348905885,2.428849818193626,71.95290031433106,,0.06651707238948013,2.519784786922956
2018-02-28,75.62249755859375,75.62249755859375,76.43499755859375,75.5999984741211,75.97550201416016,90300000,67.84336013478313,2.425921262466872,72.13947525024415,,0.05190495025043784,2.6497556996046208
2018-03-01,74.67250061035156,74.67250061035156,75.92449951171875,73.25,75.68000030517578,136704000,63.04943385537798,2.320197751283075,72.24587516784668,,0.02933369567377908,2.70893892445899
2018-03-02,75.01249694824219,75.01249694824219,75.05249786376953,72.75050354003906,73.45500183105469,131752000,64.02908664516109,2.238047155500354,72.5215000152588,,0.07931650285240566,2.6952554447894244
2018-03-05,76.18049621582031,76.18049621582031,76.26899719238281,74.05000305175781,74.71199798583984,104678000,67.24215133486143,2.241353072964557,72.75564994812012,,0.06549877711997887,2.802881831671425
2018-03-06,76.88200378417969,76.88200378417969,77.10649871826172,76.4000015258789,76.66000366210938,91234000,69.03137409394934,2.2743614117818254,73.1247501373291,,0.106215881786758,2.837434210562584
2018-03-07,77.25,77.25,77.29499816894531,76.12550354003906,76.32599639892578,83482000,69.95835010932413,2.3036598208148433,73.38015022277833,,0.07080482700768931,2.9710615350075855
2018-03-08,77.59300231933594,77.59300231933594,77.74400329589844,77.26249694824219,77.5,77252000,70.83464879288853,2.327723889596129,73.71785049438476,,0.09534304167071883,3.049821041298149
2018-03-09,78.94450378417969,78.94450378417969,78.9469985961914,77.9540023803711,78.17500305175781,90686000,74.04698072938419,2.427862819431141,74.2888256072998,,0.1691151721621844,2.89439598251686
2018-03-12,79.91950225830078,79.91950225830078,80.2665023803711,79.33499908447266,79.62999725341797,103484000,76.09274251799911,2.556428949637123,74.93580055236816,,0.19318450661181896,2.606541762549093
2018-03-13,79.40899658203125,79.40899658203125,80.87699890136719,78.90049743652344,80.7979965209961,130638000,72.85453207435478,2.5873002062540706,75.4406753540039,,0.1456828369417611,2.431870626398614
2018-03-14,79.55000305175781,79.55000305175781,80.3219985961914,79.54450225830078,79.8499984741211,85188000,73.19385973679006,2.5932505649349338,75.88190040588378,70.40240013122559,0.12477113327284517,2.3297393540897025
2018-03-15,79.11599731445312,79.11599731445312,79.84549713134766,78.90550231933594,79.75,81394000,70.2817636637674,2.533738273575878,76.21007537841797,70.79571006774903,0.09046552005704545,2.298128632015683
2018-03-16,78.58399963378906,78.58399963378906,79.47200012207031,78.375,79.17250061035156,108500000,66.77471306831059,2.415798762816223,76.48487548828125,71.16319007873535,0.07519705546781297,2.2328215883645814
2018-03-19,77.24649810791016,77.24649810791016,78.08300018310547,76.26750183105469,77.72650146484375,131616000,58.82694949916034,2.1891702635718246,76.7254753112793,71.49853004455566,0.06643238167563448,2.0227798477345798
2018-03-20,79.32550048828125,79.32550048828125,79.3499984741211,77.27050018310547,77.51699829101562,91632000,65.66740369815511,2.1525108570302223,77.02087516784668,71.85590003967285,0.08047123453142735,1.9441323176315108
2018-03-21,79.09300231933594,79.09300231933594,79.5,78.15850067138672,79.32250213623047,95016000,64.37925187141454,2.0807121990315665,77.26822509765626,72.19089012145996,0.0667196928733087,1.8724954395779543
2018-03-22,77.24600219726562,77.24600219726562,78.69249725341797,77.12000274658203,78.27349853515625,126412000,55.1276167500203,1.8534088281947305,77.41717529296875,72.48311019897461,0.04011208174291303,1.734600705642518
2018-03-23,74.77799987792969,74.77799987792969,77.45099639892578,74.76799774169922,76.95050048828125,160120000,45.68108652769254,1.457322995618327,77.40607528686523,72.72434020996094,-0.0029600016276041252,1.751510608528851
2018-03-26,77.79299926757812,77.79299926757812,77.84950256347656,74.9625015258789,76.5,112494000,55.67392234637514,1.3709044399749502,77.49085006713867,73.00352020263672,0.022280568006503243,1.7256823825941268
2018-03-27,74.85250091552734,74.85250091552734,78.79850006103516,74.11599731445312,78.62000274658203,139992000,46.65848662603814,1.0530050826551616,77.45352516174316,73.19537017822266,-0.009874444338591415,1.7760917610439906
2018-03-28,71.57099914550781,71.57099914550781,72.79499816894531,69.30850219726562,72.3499984741211,274106000,39.057415599794595,0.5301663557203682,77.25095024108887,73.3219302368164,-0.0535753055490763,2.180852744949816
2018-03-29,72.36699676513672,72.36699676513672,72.77349853515625,68.26000213623047,70.30000305175781,251622000,41.545064787656884,0.17799147828350215,77.13567504882812,73.47427017211913,-0.030874871289568673,2.3764755733731846
2018-04-02,68.59950256347656,68.59950256347656,71.06800079345703,67.75,70.88099670410156,209272000,34.38983116060267,-0.4004982506474306,76.81502532958984,73.55294021606446,-0.08549234655114235,3.0227829410892473
2018-04-03,69.60250091552734,69.60250091552734,70.69999694824219,67.7665023803711,69.56900024414062,204624000,37.47710916178164,-0.7691555970747572,76.48612556457519,73.65041030883789,-0.08634749873061243,3.426379841822902
2018-04-04,70.52850341796875,70.52850341796875,70.76950073242188,67.64399719238281,67.91200256347656,139646000,40.271473363858156,-0.9753552489575412,76.16845054626465,73.7336703491211,-0.08263963025789822,3.673372832184292
2018-04-05,72.5875015258789,72.5875015258789,72.97799682617188,71.35350036621094,72.09950256347656,128270000,46.04575604233262,-0.961541961921796,75.9353256225586,73.82288040161133,-0.06035596730253845,3.748306237735083
